step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
709,CASH_OUT,269830.87,C549282366,307253.34,37422.47,C690783530,77375.12,347205.99,0,0
32,CASH_OUT,561860.38,C995835728,733010.33,171122.8187536123,C379088257,103133.92,664994.3,0,0
500,PAYMENT,1201.81,C135811279,3936.5,2734.69,M758039945,0.0,0.0,0,0
274,CASH_OUT,38025.8,C307802783,127388.52,89362.72,C406424838,57640.07,95665.87,0,0
604,CASH_OUT,164640.95,C805161588,204350.31,39709.36,C312321159,30902.02,195542.97,0,0
140,CASH_OUT,325938.09,C823019144,398931.42,72993.33,C538290695,29372.07,355310.16,0,0
546,CASH_IN,17210.61,C901094226,39198.94,56409.55,C278188603,327574.12,310363.51,0,0
88,PAYMENT,611.31,C287541429,32530.07,31918.76,M263729457,0.0,0.0,0,0
532,CASH_IN,8386.9,C615427297,124558.25,132945.15,C167691482,4142.93,0.0,0,0
254,PAYMENT,1317.32,C583384552,38493.92,37176.6,M695400439,0.0,0.0,0,0
568,PAYMENT,323.99,C797907452,106242.77,105918.78,M151840372,0.0,0.0,0,0
641,CASH_IN,32823.7,C778188919,251769.09,284592.79,C609651831,8285.15,0.0,0,0
397,CASH_IN,112102.19,C616839360,153768.69,265870.88,C494713567,15915.05,0.0,0,0
741,CASH_OUT,18826.98,C427714159,51073.85,32246.87,C385985189,96372.98,115199.96,0,0
130,CASH_OUT,92161.47,C171505922,138174.99,46013.52,C295990641,158916.45,251077.92,0,0
559,CASH_IN,100156.04,C854332383,72597.2,172753.24,C383536729,10971.53,0.0,0,0
107,CASH_IN,73481.53,C530990031,25025.44,98506.97,C924261655,471004.66,397523.13,0,0
472,PAYMENT,694.81,C798754581,4459.09,3764.28,M996707922,0.0,0.0,0,0
41,CASH_OUT,17915.37,C240968516,61260.22,43344.85,C202950373,280063.26,297978.63,0,0
137,CASH_OUT,28743.97,C918750842,105123.05,76379.08,C838704577,62127.06,90871.03,0,0
512,CASH_OUT,48166.06,C925679521,129487.29,81321.23,C812474961,304327.45,352493.51,0,0
259,CASH_OUT,130045.54,C378552680,159514.7,29469.16,C578738522,214652.35,344697.89,0,0
731,CASH_IN,45749.72,C899328462,76616.32,122366.04,C662648201,436966.79,391217.07,0,0
370,TRANSFER,31485.96,C860736301,164757.8,133271.84,C935374093,57532.21,89018.17,0,0
375,CASH_OUT,55855.1,C745380962,123693.35,67838.25,C853713804,7080.9,62936.0,0,0
10,CASH_IN,21036.73,C996934367,109153.58,130190.31,C799603202,2374.08,0.0,0,0
206,CASH_OUT,34455.6,C609769903,91614.27,57158.67,C267426740,14099.59,48555.19,0,0
660,PAYMENT,1218.51,C574260333,19412.67,18194.16,M295275758,0.0,0.0,0,0
634,PAYMENT,2093.83,C116157912,35969.21,33875.38,M419927234,0.0,0.0,0,0
131,CASH_IN,24556.24,C201087591,145427.12,169983.36,C922347335,46572.04,22015.8,0,0
373,CASH_IN,39328.59,C441634964,88215.99,127544.58,C614093494,58343.9,19015.31,0,0
684,CASH_IN,40038.87,C871992744,7408.51,47447.38,C805285821,43932.53,3893.66,0,0
60,PAYMENT,570.13,C751955790,20601.71,20031.58,M386812685,0.0,0.0,0,0
473,TRANSFER,87814.13,C236312925,226357.45,138543.32,C170818256,106216.4,194030.53,0,0
657,CASH_OUT,76884.54,C502689821,79109.68,2225.14,C495940252,144916.04,221800.58,0,0
639,CASH_OUT,27506.26,C720520451,81039.51,53533.25,C410075205,169631.92,197138.18,0,0
88,CASH_IN,20935.78,C401427802,11684.68,32620.46,C611451581,52787.33,31851.55,0,0
450,PAYMENT,879.81,C158725853,1722.11,842.3,M400908453,0.0,0.0,0,0
619,PAYMENT,5113.52,C685557703,13802.57,8689.05,M157638033,0.0,0.0,0,0
57,TRANSFER,295509.41,C713758941,303859.06,8349.65,C323047816,365062.49,660571.9,0,0
728,PAYMENT,161.86,C345258143,2016.4,1854.54,M806516952,0.0,0.0,0,0
447,PAYMENT,245.53,C504794024,15582.55,15337.02,M442857492,0.0,0.0,0,0
473,PAYMENT,154.97,C995176331,8100.6,7945.63,M886791077,0.0,0.0,0,0
154,CASH_OUT,83954.2,C219281101,94654.98,10700.78,C357500713,430001.84,513956.04,0,0
470,CASH_IN,115173.69,C559897092,192734.48,307908.17,C145574023,88080.98,0.0,0,0
209,CASH_IN,53513.19,C690527642,5997.44,59510.63,C246272547,52418.56,0.0,0,0
17,PAYMENT,646.81,C117539696,20509.48,19862.67,M975454470,0.0,0.0,0,0
184,PAYMENT,829.72,C920327779,68148.9,67319.18,M120418926,0.0,0.0,0,0
151,PAYMENT,11188.47,C102462152,13975.94,2787.47,M256363048,0.0,0.0,0,0
414,CASH_IN,107846.41,C181104765,611611.92,719458.33,C542410744,4956.91,0.0,0,0
180,CASH_OUT,221770.15,C762832831,354969.63,133199.48,C480798293,103118.6,324888.75,0,0
3,CASH_IN,75012.94,C320315245,7120.94,82133.88,C512329684,50581.46,0.0,0,0
260,PAYMENT,1075.76,C157360400,35256.93,34181.17,M657741956,0.0,0.0,0,0
651,PAYMENT,1944.49,C545927942,18808.56,16864.07,M572814761,0.0,0.0,0,0
580,PAYMENT,769.96,C217588954,12171.84,11401.88,M665406078,0.0,0.0,0,0
585,PAYMENT,362.54,C720945799,5314.51,4951.97,M718807622,0.0,0.0,0,0
423,CASH_OUT,45968.55,C979719705,66540.15,20571.6,C641712363,491882.93,537851.48,0,0
542,CASH_OUT,193252.34,C309568228,203443.44,10191.1,C748035387,133403.21,326655.55,0,0
736,CASH_IN,16076.38,C485197634,9076.23,25152.61,C994508239,50576.17,34499.79,0,0
716,CASH_IN,81599.13,C691614037,24755.77,106354.9,C203187847,32684.39,0.0,0,0
229,PAYMENT,55.45,C201132433,44333.57,44278.12,M850724273,0.0,0.0,0,0
53,CASH_IN,4506.43,C134787144,194797.4,199303.83,C970340575,33320.96,28814.53,0,0
161,PAYMENT,639.76,C709145180,4715.25,4075.49,M837702476,0.0,0.0,0,0
666,PAYMENT,389.62,C648592247,27291.98,26902.36,M986783679,0.0,0.0,0,0
366,CASH_OUT,4974.22,C490935904,53824.22,48850.0,C255029435,10544.23,15518.45,0,0
610,PAYMENT,1428.51,C106437164,31372.56,29944.05,M294976785,0.0,0.0,0,0
377,PAYMENT,2951.8,C950790662,6804.63,3852.83,M807296876,0.0,0.0,0,0
588,CASH_OUT,39363.73,C906720864,144681.16,105317.43,C966814665,15293.55,54657.28,0,0
469,PAYMENT,462.34,C246585764,26444.97,25982.63,M384774961,0.0,0.0,0,0
666,TRANSFER,36103.21,C801126985,253683.27,217580.06,C231533803,14135.01,50238.22,0,0
391,PAYMENT,430.43,C943259911,38163.73,37733.3,M728004001,0.0,0.0,0,0
40,CASH_OUT,42662.51,C453627136,145121.41,102458.9,C343707810,327453.29,370115.8,0,0
10,CASH_OUT,5530.49,C254745210,51638.03,46107.54,C998672890,142506.17,148036.66,0,0
366,CASH_OUT,97696.18,C127029287,97696.18,0.0,C131811665,0.0,0.0,1,0
712,PAYMENT,759.81,C764997776,2884.89,2125.08,M324600550,0.0,0.0,0,0
272,PAYMENT,379.77,C263652557,6490.23,6110.46,M457396514,0.0,0.0,0,0
113,PAYMENT,3989.86,C973316595,45783.25,41793.39,M102557678,0.0,0.0,0,0
105,CASH_OUT,766427.07,C283991581,817358.88,50931.81,C864263953,87443.3,853870.37,0,0
629,CASH_OUT,28710.58,C656014820,38078.58,9368.0,C491936538,321322.87,350033.45,0,0
536,CASH_IN,61216.04,C335879733,93545.98,154762.02,C231114776,43775.49,0.0,0,0
210,PAYMENT,734.53,C128612335,13551.51,12816.98,M505523685,0.0,0.0,0,0
204,CASH_IN,217389.43,C592859464,74127.64,291517.07,C370200174,222792.3,5402.87,0,0
59,CASH_IN,85451.65,C783760221,42268.83,127720.48,C382576667,542.21,0.0,0,0
446,CASH_IN,32754.46,C866357569,77766.9,110521.36,C853324498,10520.28,0.0,0,0
375,CASH_OUT,54191.96,C597925215,167247.09,113055.13,C294674662,45397.61,99589.57,0,0
364,CASH_OUT,141793.99,C800346140,173177.42,31383.43,C945047087,27641.64,169435.63,0,0
68,CASH_IN,62282.37,C159980109,585904.94,648187.31,C879698171,120209.55,57927.18,0,0
477,PAYMENT,330.36,C831718871,7113.92,6783.56,M675210279,0.0,0.0,0,0
565,TRANSFER,29424.71,C142141791,168492.97,139068.26,C139780967,20114.05,49538.76,0,0
517,CASH_OUT,123533.18,C858865804,165119.98,41586.8,C987297425,20345.03,143878.21,0,0
571,PAYMENT,761.16,C526804472,2461.96,1700.8,M855855129,0.0,0.0,0,0
13,CASH_OUT,29643.52,C127981299,40662.42,11018.9,C964772767,98344.78,127988.3,0,0
571,CASH_IN,40643.71,C544268181,460801.7,501445.41,C805368506,88471.44,47827.73,0,0
459,CASH_IN,7907.74,C183506750,6191.78,14099.52,C352169830,1552.74,0.0,0,0
253,PAYMENT,1475.04,C382587711,17425.11,15950.07,M889977654,0.0,0.0,0,0
405,PAYMENT,2073.58,C688905210,22214.28,20140.7,M908902952,0.0,0.0,0,0
178,CASH_IN,12959.71,C771389982,271573.1,284532.81,C503625712,155655.72,142696.01,0,0
82,CASH_IN,65410.89,C920695661,5349.67,70760.56,C947753905,195079.49,129668.6,0,0
135,CASH_OUT,14981.32,C654817175,124438.13,109456.81,C143809340,40816.34,55797.66,0,0
188,CASH_OUT,39400.43,C155872004,57473.99,18073.56,C881002799,301186.48,340586.91,0,0
465,PAYMENT,13440.59,C281924359,25851.25,12410.66,M706287597,0.0,0.0,0,0
716,TRANSFER,142774.38,C357900748,190974.18,48199.8,C844835744,196692.75,339467.13,0,0
64,CASH_IN,14330.59,C927166123,150499.84,164830.43,C798220433,12802.54,0.0,0,0
384,CASH_IN,9739.75,C772468237,118267.24,128006.99,C425898080,7116.15,0.0,0,0
713,PAYMENT,5460.41,C814938110,13347.23,7886.82,M875671171,0.0,0.0,0,0
592,TRANSFER,159976.38,C667624009,167239.22,7262.84,C783703156,67745.97,227722.35,0,0
66,CASH_OUT,22086.21,C956487052,206287.16,184200.95,C654791304,121064.74,143150.95,0,0
585,CASH_OUT,123238.93,C252557570,145620.4,22381.47,C528611816,41740.12,164979.05,0,0
693,CASH_IN,56574.35,C546684425,50484.89,107059.24,C912347975,12013.93,0.0,0,0
417,PAYMENT,270.05,C263466086,14407.24,14137.19,M141269879,0.0,0.0,0,0
315,PAYMENT,574.9,C399373281,45704.59,45129.69,M971859274,0.0,0.0,0,0
424,CASH_OUT,105116.14,C771835834,151888.42,46772.28,C793023653,315127.93,420244.07,0,0
33,CASH_IN,163794.48,C370783771,825.06,164619.54,C835295903,43969.8,0.0,0,0
521,PAYMENT,192.44,C651162285,24670.41,24477.97,M293908717,0.0,0.0,0,0
66,CASH_OUT,45587.57,C367291561,87193.77,41606.2,C982513719,185281.19,230868.76,0,0
370,CASH_OUT,48108.86,C983407700,79394.92,31286.06,C802355862,46955.3,95064.16,0,0
679,TRANSFER,36351.65,C456660588,150810.36,114458.71,C557856862,81986.43,118338.08,0,0
206,PAYMENT,617.19,C593686922,2331.81,1714.62,M987669847,0.0,0.0,0,0
91,PAYMENT,1986.08,C362783251,7660.61,5674.53,M609595136,0.0,0.0,0,0
19,TRANSFER,29233.57,C870363117,88513.59,59280.02,C549590393,241442.81,270676.38,0,0
80,CASH_OUT,12245.41,C509977109,69874.51,57629.1,C375503505,317735.02,329980.43,0,0
22,PAYMENT,1245.92,C437812360,53660.81,52414.89,M770388995,0.0,0.0,0,0
322,CASH_OUT,150260.75,C369003363,153434.95,3174.2,C372880688,30904.76,181165.51,0,0
492,TRANSFER,345720.25,C632909364,369782.57,24062.32,C957496189,35335.23,381055.48,0,0
369,CASH_IN,64951.43,C935756794,297118.8,362070.23,C138989593,191675.57,126724.14,0,0
468,PAYMENT,267.21,C590321457,13056.37,12789.16,M347981731,0.0,0.0,0,0
567,CASH_OUT,30002.47,C184633819,96267.13,66264.66,C636873551,83662.33,113664.8,0,0
182,CASH_OUT,18792.85,C977992478,38250.3,19457.45,C289796078,452305.49,471098.34,0,0
162,CASH_IN,19977.42,C853379172,49268.77,69246.19,C346196277,31755.64,11778.22,0,0
63,CASH_IN,16038.52,C264778387,212139.17,228177.69,C522593816,3274.42,0.0,0,0
394,PAYMENT,3159.0,C172120496,30567.27,27408.27,M894581115,0.0,0.0,0,0
14,CASH_IN,21364.8,C937862612,175231.73,196596.53,C182599097,7033.98,0.0,0,0
366,TRANSFER,29149.35,C783015740,318823.87,289674.52,C416681436,96364.74,125514.09,0,0
279,PAYMENT,870.79,C248405474,26220.4,25349.61,M875843989,0.0,0.0,0,0
636,CASH_IN,11375.98,C912925220,231830.4,243206.38,C725964168,10554.42,0.0,0,0
440,CASH_OUT,47990.13,C872038180,58489.21,10499.08,C619130594,482435.52,530425.65,0,0
515,CASH_OUT,27047.99,C286626185,31709.44,4661.45,C490796087,38869.86,65917.85,0,0
548,CASH_IN,5124.84,C578458424,37141.23,42266.07,C151312761,70511.58,65386.74,0,0
519,PAYMENT,1283.24,C437818072,17628.0,16344.76,M439990850,0.0,0.0,0,0
332,PAYMENT,1508.19,C440065353,12901.19,11393.0,M761920243,0.0,0.0,0,0
708,CASH_OUT,14150.98,C197908416,104389.17,90238.19,C209121779,166824.76,180975.74,0,0
142,CASH_OUT,21694.0,C363357515,169891.4,148197.4,C780474385,277824.89,299518.89,0,0
132,PAYMENT,3793.85,C823300713,20871.1,17077.25,M878817434,0.0,0.0,0,0
305,PAYMENT,830.85,C176715199,15015.45,14184.6,M808835851,0.0,0.0,0,0
443,CASH_OUT,15333.09,C171359969,102857.77,87524.68,C620918421,64583.72,79916.81,0,0
512,PAYMENT,6530.71,C754480249,18185.75,11655.04,M630701573,0.0,0.0,0,0
186,CASH_OUT,457367.42,C815439892,474259.1,16891.68,C597932594,87930.31,545297.73,0,0
641,PAYMENT,2471.68,C552394974,18682.6,16210.92,M380465830,0.0,0.0,0,0
642,CASH_OUT,15422.65,C790597303,84247.94,68825.29,C223802038,170735.51,186158.16,0,0
35,PAYMENT,423.23,C512905272,21892.01,21468.78,M846900260,0.0,0.0,0,0
496,CASH_OUT,59169.45,C612101535,108699.98,49530.53,C918304601,133301.85,192471.3,0,0
706,CASH_OUT,223115.37,C330583886,271521.9,48406.53,C967262144,53838.14,276953.51,0,0
2,PAYMENT,454.64,C196199891,45276.18,44821.54,M467288602,0.0,0.0,0,0
667,CASH_OUT,56652.23,C779788449,62639.84,5987.61,C618732117,11692.27,68344.5,0,0
350,CASH_IN,5475.91,C463041926,29411.15,34887.06,C698806621,44471.61,38995.7,0,0
23,CASH_IN,53469.66,C818202482,25784.12,79253.78,C590573740,22868.45,0.0,0,0
108,CASH_OUT,78613.61,C263029109,90466.71,11853.1,C915361742,117911.51,196525.12,0,0
669,CASH_IN,33275.86,C981470043,1392.94,34668.8,C665113477,21744.62,0.0,0,0
687,CASH_OUT,337899.91,C492663042,337899.91,0.0,C490913803,0.0,0.0,1,0
374,TRANSFER,57822.05,C657051849,96299.94,38477.89,C804497674,50266.06,108088.11,0,0
443,CASH_OUT,65842.19,C641643954,101574.82,35732.63,C722922477,184985.5,250827.69,0,0
90,CASH_OUT,32565.64,C695262583,77850.17,45284.53,C643571235,181903.91,214469.55,0,0
66,TRANSFER,347649.51,C731997397,520957.21,172942.81651806145,C216767063,172760.28,520409.79,0,0
397,CASH_OUT,162201.65,C182346105,206173.51,43971.86,C520587499,0.0,0.0,1,0
401,CASH_OUT,35781.96,C569159532,58168.53,22386.57,C380627013,63920.56,99702.52,0,0
277,CASH_IN,7455.88,C672401527,253252.94,260708.82,C305750872,10590.73,3134.85,0,0
665,CASH_OUT,68104.02,C573779475,95752.71,27648.69,C633871932,6893.75,74997.77,0,0
720,CASH_OUT,591741.97,C968047505,639972.75,48230.78,C256909549,55475.99,647217.96,0,0
682,PAYMENT,362.62,C204444511,14823.14,14460.52,M777836826,0.0,0.0,0,0
327,TRANSFER,218546.59,C881314883,291644.42,73097.83,C647613905,50625.66,269172.25,0,0
492,TRANSFER,53750.13,C134486944,123599.77,69849.64,C779078218,310806.84,364556.97,0,0
134,CASH_OUT,131023.57,C648826561,217886.66,86863.09,C213172985,115456.18,246479.75,0,0
67,PAYMENT,3469.42,C125466255,25529.55,22060.13,M504837145,0.0,0.0,0,0
660,PAYMENT,230.04,C157118327,2442.28,2212.24,M667352358,0.0,0.0,0,0
199,CASH_OUT,5513.11,C321340324,221963.49,216450.38,C653943854,56244.04,61757.15,0,0
114,CASH_IN,395381.08,C168967476,15024.4,410405.48,C801696705,121220.65,0.0,0,0
566,CASH_IN,111467.23,C756198918,235363.58,346830.81,C460655364,4492.17,0.0,0,0
685,PAYMENT,1389.0,C992431604,1593.9,204.9,M834887901,0.0,0.0,0,0
393,CASH_OUT,24698.79,C158899472,41631.1,16932.31,C681995986,18281.18,42979.97,0,0
319,CASH_IN,8663.27,C848087543,141730.04,150393.31,C550673199,72834.1,64170.83,0,0
491,CASH_IN,35698.59,C675786879,24539.53,60238.12,C959526046,77674.79,41976.2,0,0
737,TRANSFER,30649.01,C860643021,57632.26,26983.25,C147828066,184620.75,215269.76,0,0
61,PAYMENT,2223.51,C617254151,45235.28,43011.77,M272819239,0.0,0.0,0,0
663,CASH_OUT,328013.09,C503747474,427586.13,99573.04,C546530270,76583.47,404596.56,0,0
7,TRANSFER,124959.75,C770838820,350433.95,225474.2,C713244079,40477.84,165437.59,0,0
464,PAYMENT,808.75,C615821634,36955.11,36146.36,M559263815,0.0,0.0,0,0
722,PAYMENT,5306.89,C718622536,6299.65,992.76,M818888396,0.0,0.0,0,0
688,PAYMENT,8628.28,C214827751,9193.19,564.91,M722129223,0.0,0.0,0,0
490,CASH_OUT,420572.9,C538112431,442788.53,22215.63,C667465697,3076.41,423649.31,0,0
550,CASH_OUT,95928.64,C312739241,147284.25,51355.61,C512139355,125705.3,221633.94,0,0
11,CASH_IN,4901.29,C261052813,478591.31,483492.6,C515734254,135274.62,130373.33,0,0
60,CASH_OUT,40170.47,C452394122,166580.97,126410.5,C546526074,243749.69,283920.16,0,0
421,PAYMENT,2107.91,C367421695,20433.8,18325.89,M370728550,0.0,0.0,0,0
587,CASH_IN,28224.79,C921652429,74693.73,102918.52,C828051014,119902.97,91678.18,0,0
234,CASH_OUT,3916.09,C988557081,90720.39,86804.3,C961593406,297830.96,301747.05,0,0
739,PAYMENT,176.09,C532350010,20187.46,20011.37,M864286438,0.0,0.0,0,0
506,CASH_OUT,27031.25,C536926078,36066.95,9035.7,C671251306,70301.16,97332.41,0,0
616,CASH_OUT,128526.44,C210448359,165382.97,36856.53,C632689384,179400.93,307927.37,0,0
64,CASH_IN,2213.59,C706838687,29314.45,31528.04,C610956040,59160.98,56947.39,0,0
190,CASH_OUT,10204.34,C991117167,26463.67,15996.000056023066,C992666581,431878.33,442082.67,0,0
324,CASH_IN,46710.34,C239685098,169250.64,215960.98,C261814616,180121.11,133410.77,0,0
561,CASH_OUT,57901.25,C501207587,74815.17,16913.92,C369817802,273709.52,331610.77,0,0
422,TRANSFER,64472.82,C701573530,160634.94,96162.12,C144997147,72514.63,136987.45,0,0
349,CASH_IN,25358.11,C299874699,258241.11,283599.22,C991090928,98873.82,73515.71,0,0
522,CASH_OUT,781261.14,C640191101,781261.14,0.0,C262177044,44185.82,825446.96,1,0
548,CASH_IN,49831.21,C942881187,144484.29,194315.5,C960723365,19849.39,0.0,0,0
31,PAYMENT,1082.88,C965825748,15833.51,14750.63,M823295016,0.0,0.0,0,0
739,TRANSFER,112109.87,C363612982,180261.23,68151.36,C574830939,46634.03,158743.9,0,0
644,CASH_OUT,22370.15,C119706237,152829.1,130458.95,C925740441,23758.21,46128.36,0,0
236,CASH_OUT,11143.7,C253157378,43089.5,31945.8,C802566495,219534.23,230677.93,0,0
41,CASH_IN,56016.37,C738123358,100909.73,156926.1,C910608243,134413.28,78396.91,0,0
617,CASH_OUT,18609.68,C600178812,47493.85,28884.17,C712747252,186650.61,205260.29,0,0
386,CASH_IN,33838.17,C422272746,104629.98,138468.15,C796091404,428816.65,394978.48,0,0
188,CASH_IN,13020.3,C636868370,60945.89,73966.19,C616041524,26394.64,13374.34,0,0
12,CASH_OUT,71597.41,C533230576,90063.1,18465.69,C903182079,15280.81,86878.22,0,0
197,CASH_IN,155199.91,C706075213,264041.96,419241.87,C234068284,167492.88,12292.97,0,0
253,CASH_IN,32432.79,C676111666,137863.74,170296.53,C838545567,54168.17,21735.38,0,0
521,CASH_OUT,23852.65,C203382435,76518.24,52665.59,C591806177,74353.61,98206.26,0,0
373,CASH_IN,66940.07,C814808572,29664.54,96604.61,C502777350,14487.13,0.0,0,0
161,CASH_OUT,26120.08,C833165369,32907.73,6787.65,C708806834,736869.4,762989.48,0,0
686,CASH_OUT,32691.4,C817252954,50694.06,18002.66,C269805935,112577.24,145268.64,0,0
227,PAYMENT,4504.15,C538978020,7125.11,2620.96,M864165071,0.0,0.0,0,0
537,CASH_IN,47276.43,C120678889,42938.87,90215.3,C104249468,43825.96,0.0,0,0
613,PAYMENT,602.08,C937571139,20233.91,19631.83,M715846841,0.0,0.0,0,0
52,PAYMENT,856.75,C144089517,75202.91,74346.16,M291563153,0.0,0.0,0,0
421,PAYMENT,950.9,C124120259,2762.73,1811.83,M679201377,0.0,0.0,0,0
582,CASH_OUT,53359.72,C229083456,58471.66,5388.821453915197,C218658933,96672.52,150032.24,0,0
571,PAYMENT,5678.8,C662987736,11582.75,5903.95,M187585356,0.0,0.0,0,0
303,CASH_IN,24473.7,C536920086,116163.93,140637.63,C209060902,44409.4,19935.7,0,0
663,CASH_IN,20691.82,C600597792,185945.38,206637.2,C134570255,40542.62,19850.8,0,0
611,CASH_IN,9771.95,C444927418,190772.56,200544.51,C480059097,53634.16,43862.21,0,0
154,PAYMENT,862.34,C829454624,3916.83,3054.49,M123078466,0.0,0.0,0,0
592,PAYMENT,4963.69,C790817226,54869.63,49905.94,M209560570,0.0,0.0,0,0
88,PAYMENT,692.97,C599058982,71418.63,70725.66,M662901613,0.0,0.0,0,0
296,CASH_OUT,127919.33,C991281259,194739.35,66820.02,C302266153,222176.45,350095.78,0,0
466,PAYMENT,96.96,C307403974,36618.2,36521.24,M993164413,0.0,0.0,0,0
21,CASH_OUT,23184.59,C243599124,28598.2,5413.61,C466110168,56493.65,79678.24,0,0
179,CASH_IN,15436.28,C799119325,161083.68,176519.96,C686002618,130060.38,114624.1,0,0
315,CASH_OUT,5246.53,C615746840,76359.67,71113.14,C856040714,329235.3,334481.83,0,0
366,PAYMENT,226.92,C715492221,29455.37,29228.45,M658376897,0.0,0.0,0,0
329,CASH_IN,2472.34,C556241053,214984.01,217456.35,C456723532,115569.11,113096.77,0,0
281,CASH_IN,100487.76,C315344327,102874.7,203362.46,C946599429,127785.19,27297.43,0,0
444,PAYMENT,777.41,C329535507,21062.19,20284.78,M539301852,0.0,0.0,0,0
537,PAYMENT,136.79,C876623426,52918.71,52781.92,M393446862,0.0,0.0,0,0
350,CASH_OUT,34477.59,C949187792,35245.39,767.8,C591781816,8702.42,43180.01,0,0
659,CASH_IN,39909.32,C542333208,56971.01,96880.33,C120345238,484.99,0.0,0,0
36,PAYMENT,3747.86,C810181292,21516.4,17768.54,M996260081,0.0,0.0,0,0
34,CASH_IN,221996.34,C493431086,48646.31,270642.65,C309456262,212425.16,0.0,0,0
534,TRANSFER,30566.46,C332319555,31456.94,890.48,C885775052,10878.67,41445.13,0,0
738,CASH_OUT,23604.83,C967690207,67302.62,43697.79,C889777445,14689.78,38294.61,0,0
519,PAYMENT,7133.77,C809527883,63092.87,55959.1,M999077728,0.0,0.0,0,0
450,PAYMENT,2433.49,C768129411,63640.13,61206.64,M964845495,0.0,0.0,0,0
590,PAYMENT,2728.93,C831854313,8376.62,5647.69,M900362399,0.0,0.0,0,0
623,CASH_IN,46593.19,C802322156,13539.94,60133.13,C124712813,196792.77,150199.58,0,0
742,CASH_OUT,71193.65,C997145580,133271.93,62078.28,C560907921,25632.23,96825.88,0,0
706,CASH_IN,16777.52,C785247734,160618.11,177395.63,C818396631,55998.96,39221.44,0,0
684,TRANSFER,35800.72,C387462845,41770.83,5970.11,C683769768,58761.53,94562.25,0,0
521,CASH_OUT,53998.81,C404555381,97723.92,43725.11,C678767523,150248.09,204246.9,0,0
617,CASH_OUT,24413.05,C371960026,103750.78,79337.73,C598665618,186933.91,211346.96,0,0
620,TRANSFER,44264.27,C637666437,48541.31,4277.04,C446291141,129570.84,173835.11,0,0
520,PAYMENT,414.15,C483014752,20117.74,19703.59,M559164535,0.0,0.0,0,0
397,CASH_IN,88814.41,C921105926,96063.16,184877.57,C410679425,129508.25,40693.84,0,0
468,PAYMENT,1088.77,C758601730,12069.27,10980.5,M867100473,0.0,0.0,0,0
229,CASH_OUT,54095.8,C695507309,66672.92,12577.12,C113907096,216203.08,270298.88,0,0
139,CASH_OUT,72503.67,C532531346,113797.07,41293.4,C523796271,93676.16,166179.83,0,0
358,CASH_OUT,21375.57,C936951108,130252.61,108877.04,C640961163,274056.87,295432.44,0,0
510,CASH_IN,121310.11,C637510916,140625.58,261935.69,C973918051,373315.31,252005.2,0,0
255,PAYMENT,235.42,C728097597,21030.23,20794.81,M187904188,0.0,0.0,0,0
662,CASH_OUT,50777.99,C887890858,84283.23,33505.24,C881271706,190514.99,241292.98,0,0
108,PAYMENT,394.83,C834407942,65183.64,64788.81,M114448985,0.0,0.0,0,0
19,CASH_OUT,48270.83,C168053095,49744.47,1473.64,C991867907,7222.04,55492.87,0,0
183,CASH_OUT,222388.75,C714211756,222388.75,0.0,C467467836,0.0,0.0,1,0
491,CASH_IN,15539.49,C667066788,34544.36,50083.85,C558925688,132157.15,116617.66,0,0
661,PAYMENT,5837.42,C215988604,49109.52,43272.1,M885439458,0.0,0.0,0,0
276,CASH_IN,22289.35,C888614815,16705.97,38995.32,C178833808,67021.58,44732.23,0,0
277,PAYMENT,5472.22,C320554281,32021.91,26549.69,M493609133,0.0,0.0,0,0
